"landstat_id","landstat_name_wmo","landstat_lat","landstat_lon","stationRow","sector","sector_latitude","sector_longitude","postcodeRow"
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH21 4",50.8097890680563,-2.03190658949641,10246
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH21 2",50.8035488457597,-1.95865507649672,10247
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH21 1",50.795719064319,-1.98118331347175,10248
3853,"Yeovilton",51.01,-2.64,27,"BH20 7",50.7321712956849,-2.15839014291139,10249
3853,"Yeovilton",51.01,-2.64,27,"BH20 9",50.6900853982963,-2.11044578403894,10250
3853,"Yeovilton",51.01,-2.64,27,"BH20 6",50.6876121182143,-2.22292667086019,10251
3853,"Yeovilton",51.01,-2.64,27,"BH20 5",50.6429887522581,-2.11946864326344,10252
3853,"Yeovilton",51.01,-2.64,27,"BH20 4",50.6899778840031,-2.11321051677451,10253
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH2 6",50.7246587193393,-1.8816388295713,10254
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH19 3",50.6176342445619,-1.99791273398501,10255
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH19 9",50.6093843082374,-1.95918939267661,10256
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH2 5",50.7186545754283,-1.88462739963378,10257
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH19 2",50.6065593064194,-1.96488599816441,10258
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH19 1",50.614259918762,-1.96242834086311,10259
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH18 9",50.7605645678378,-2.00448857820946,10260
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH17 9",50.7527659764356,-1.9741840969802,10261
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH18 0",50.7466636662141,-1.97392506431919,10262
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH18 8",50.7585811280203,-1.99261727009838,10263
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH17 8",50.7461942600855,-1.96003151119658,10264
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH17 0",50.7432428013158,-1.9769292975,10265
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH17 7",50.7448398424432,-1.99668372746023,10266
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH16 5",50.7354244688155,-2.02870775138251,10267
3853,"Yeovilton",51.01,-2.64,27,"BH16 6",50.7452271035534,-2.07079330328715,10268
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH15 9",50.7181935403568,-1.97721951017749,10269
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH15 4",50.7176820059775,-2.01059283361842,10270
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH15 3",50.7334564282273,-1.97373933723636,10271
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH15 2",50.7230143290672,-1.97554127139924,10272
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH15 1",50.7152190309538,-1.98236477590767,10273
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH14 9",50.7236925714827,-1.93293390590667,10274
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH14 8",50.716082468143,-1.94672910149144,10275
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH14 0",50.7272891775469,-1.95189670800693,10276
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH14 4",50.7252527154532,-1.94922909845841,10277
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH13 7",50.702726626088,-1.92728623141274,10278
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH12 5",50.7448168279683,-1.91177735307297,10279
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH12 9",50.7403840320636,-1.91365567432863,10280
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH13 6",50.7172176163707,-1.91102639511262,10281
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH12 4",50.7432675950951,-1.9310985460172,10282
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH12 2",50.7329510125543,-1.9318086651155,10283
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH12 3",50.7368349425923,-1.9434988725814,10284
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH12 1",50.7303095400407,-1.91286446411235,10285
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH11 9",50.766864729438,-1.92193800205319,10286
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH11 8",50.7563911425144,-1.91606296964135,10287
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH10 7",50.7689639341818,-1.89075739159091,10288
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH11 0",50.7581881345849,-1.92438353481605,10289
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH10 6",50.7617080803276,-1.8863273528791,10290
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH10 4",50.7499718521751,-1.898352305909,10291
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH10 5",50.7584651268787,-1.89654181413062,10292
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH1 9",50.727264597184,-1.86572581834003,10293
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH1 3",50.7224901673117,-1.85924269742718,10294
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH1 4",50.7289773524109,-1.84636121001896,10295
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH1 2",50.7212213991149,-1.87246979145438,10296
3355,"Church Fenton",53.84,-1.2,14,"BD97 1",53.826357789917,-1.79664123690592,10297
3355,"Church Fenton",53.84,-1.2,14,"BD98 1",53.9799627,-2.0112020375,10298
3355,"Church Fenton",53.84,-1.2,14,"BD98 5",53.9849699,-2.02686722500002,10299
3355,"Church Fenton",53.84,-1.2,14,"BD98 8",53.8169279896158,-1.76540855913613,10300
3355,"Church Fenton",53.84,-1.2,14,"BD99 2",53.79404217,-1.772960323,10301
3355,"Church Fenton",53.84,-1.2,14,"BD99 4",53.796462475,-1.75033029425,10302
3355,"Church Fenton",53.84,-1.2,14,"BD99 9",53.79337739,-1.783949864,10303
99079,"Southampton oceanography centre",50.9,-1.38,31,"BH1 1",50.724034684617,-1.87202071344625,10304
3355,"Church Fenton",53.84,-1.2,14,"BD9 5",53.8102540365432,-1.79048270479012,10305
3355,"Church Fenton",53.84,-1.2,14,"BD9 6",53.8132763518458,-1.80822794333838,10306
3355,"Church Fenton",53.84,-1.2,14,"BD9 4",53.8145514128947,-1.77696711262105,10307
3355,"Church Fenton",53.84,-1.2,14,"BD8 9",53.8014234627431,-1.7862249252139,10308
3355,"Church Fenton",53.84,-1.2,14,"BD8 8",53.8024097502519,-1.7718324821753,10309
3355,"Church Fenton",53.84,-1.2,14,"BD8 0",53.7978232001714,-1.80635136309355,10310
3355,"Church Fenton",53.84,-1.2,14,"BD8 7",53.805924285493,-1.76555149578293,10311
3355,"Church Fenton",53.84,-1.2,14,"BD7 4",53.7760690784704,-1.79550425582901,10312
